hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,12,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,Transient,184.45,0,0
Resort Hotel,12,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,Transient,184.45,0,0
Resort Hotel,11,1,0,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,Transient,185,0,0
Resort Hotel,143,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.54,0,1
Resort Hotel,99,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,1
Resort Hotel,22,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,248,0,1
Resort Hotel,15,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,150.53,0,2
Resort Hotel,15,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,150.53,0,2
Resort Hotel,66,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,1
Resort Hotel,55,2,5,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,223.99,0,3
Resort Hotel,66,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,1
Resort Hotel,79,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,0
Resort Hotel,66,3,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,0
Resort Hotel,95,4,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,0,Transient,214,0,0
Resort Hotel,151,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.3,0,0
Resort Hotel,54,4,10,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,175.79,0,0
Resort Hotel,122,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,1
Resort Hotel,132,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,2
Resort Hotel,58,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,183,0,0
Resort Hotel,98,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,149.4,0,0
Resort Hotel,126,1,4,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,165.11,0,0
Resort Hotel,97,1,4,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,209.4,0,0
Resort Hotel,96,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,134,0,3
Resort Hotel,125,2,5,2,1,0,FB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,225.9,0,2
Resort Hotel,80,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.1,0,0
Resort Hotel,110,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,1
Resort Hotel,157,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,187,0,2
Resort Hotel,108,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,0
Resort Hotel,74,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.65,0,0
Resort Hotel,79,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,0
Resort Hotel,79,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120,0,0
Resort Hotel,116,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,133,0,1
Resort Hotel,80,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,0
Resort Hotel,116,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,133,0,1
Resort Hotel,93,3,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,2
Resort Hotel,87,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,87.9,0,0
Resort Hotel,13,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,202,0,1
Resort Hotel,56,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,213,0,1
Resort Hotel,1,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,0,Transient,172.55,0,0
Resort Hotel,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,172,0,0
Resort Hotel,13,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,172,0,1
Resort Hotel,56,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,213,0,1
Resort Hotel,81,0,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,179,0,0
Resort Hotel,24,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,236,0,2
Resort Hotel,57,1,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,0,Transient,229.67,0,1
Resort Hotel,74,1,5,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.2,0,0
Resort Hotel,126,1,5,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,121.5,0,3
Resort Hotel,126,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,96.3,0,1
Resort Hotel,126,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,96.3,0,1
Resort Hotel,147,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1
Resort Hotel,68,2,5,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,176.64,0,2
Resort Hotel,57,2,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,0,Transient,179.86,0,1
Resort Hotel,10,2,5,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,187,0,2
Resort Hotel,92,2,8,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,1
Resort Hotel,92,2,8,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,239.5,0,1
Resort Hotel,33,0,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,0,Transient,0,0,1
Resort Hotel,1,0,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,3,No Deposit,0,Transient,153,0,2
Resort Hotel,91,0,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,166,0,0
Resort Hotel,33,0,4,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,186.25,0,0
Resort Hotel,16,0,4,2,0,0,BB,IRL,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,192,0,2
Resort Hotel,128,1,4,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,1,0
Resort Hotel,61,1,4,3,0,0,HB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,220.4,0,2
Resort Hotel,23,2,5,1,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,241,0,0
Resort Hotel,23,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,241,0,1
Resort Hotel,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,211,0,2
Resort Hotel,98,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,2
Resort Hotel,23,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,241,0,1
Resort Hotel,98,2,7,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,8,0,0
Resort Hotel,138,2,7,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,196,0,1
Resort Hotel,82,2,7,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,198,0,0
Resort Hotel,10,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,0,0,2
Resort Hotel,100,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,158.5,0,0
Resort Hotel,10,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,0,0,2
Resort Hotel,0,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,G,G,1,No Deposit,0,Transient,200,0,0
Resort Hotel,65,0,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,107,0,1
Resort Hotel,64,2,4,3,1,0,HB,MAR,Offline TA/TO,TA/TO,0,0,0,C,C,4,No Deposit,0,Transient,163.23,0,0
Resort Hotel,56,2,4,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,222.07,0,0
Resort Hotel,94,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,229,0,0
Resort Hotel,58,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,0
Resort Hotel,80,2,7,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164,0,2
Resort Hotel,40,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,176.8,1,1
Resort Hotel,102,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,1
Resort Hotel,16,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,163.35,0,1
Resort Hotel,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,171.9,0,2
Resort Hotel,24,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,171.9,0,2
Resort Hotel,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,213.5,0,2
Resort Hotel,95,1,2,1,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,125,0,1
Resort Hotel,36,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,178.33,0,1
Resort Hotel,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,176.75,0,1
Resort Hotel,50,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,123,0,2
Resort Hotel,76,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,134,0,0
Resort Hotel,112,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,146,1,2
Resort Hotel,16,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,192,0,0
Resort Hotel,51,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,183,0,1
Resort Hotel,13,2,4,2,0,0,FB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,236,0,0
Resort Hotel,22,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,191,0,3
Resort Hotel,32,2,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,178.33,0,2
Resort Hotel,51,2,4,3,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,248,0,1
Resort Hotel,65,2,5,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,188.71,0,0
Resort Hotel,63,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,123.04,0,0
Resort Hotel,35,2,5,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,260.71,1,1
Resort Hotel,37,2,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,222,0,0
Resort Hotel,35,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,174.71,0,1
Resort Hotel,71,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,118.7,0,0
Resort Hotel,71,2,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,116.85,0,3
Resort Hotel,77,3,7,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,129.55,0,1
Resort Hotel,0,0,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,172,0,0
Resort Hotel,21,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,0,Transient,172,0,0
Resort Hotel,87,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,164,0,0
Resort Hotel,54,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,179.83,0,0
Resort Hotel,156,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,172,0,2
Resort Hotel,46,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,160.43,1,2
Resort Hotel,46,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,149,0,1
Resort Hotel,72,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,85,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,146.3,0,1
Resort Hotel,36,2,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,161.26,0,0
Resort Hotel,65,2,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,195.45,1,0
Resort Hotel,68,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,0
Resort Hotel,46,2,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,186.25,0,3
Resort Hotel,22,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,162.29,0,0
Resort Hotel,12,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,H,H,1,No Deposit,0,Transient-Party,221.43,1,1
Resort Hotel,42,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,177.57,0,0
Resort Hotel,72,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,133,0,2
Resort Hotel,112,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,178,0,2
Resort Hotel,85,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,146.3,0,1
Resort Hotel,102,2,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,218.5,1,1
Resort Hotel,80,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,151.89,0,2
Resort Hotel,72,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,148.3,0,0
Resort Hotel,151,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,96.3,0,1
Resort Hotel,99,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,166,0,2
Resort Hotel,151,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,96.3,1,1
Resort Hotel,66,2,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,149,0,2
Resort Hotel,44,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,151.95,0,1
Resort Hotel,46,2,4,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,191.67,1,1
Resort Hotel,70,2,4,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,211,1,0
Resort Hotel,92,2,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,149.4,0,1
Resort Hotel,6,2,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,201,0,0
Resort Hotel,23,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,211,0,2
Resort Hotel,79,2,3,3,1,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0,Transient,259,0,0
Resort Hotel,41,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,164.4,0,0
Resort Hotel,58,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,62,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,0
Resort Hotel,83,2,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,229,0,0
Resort Hotel,82,2,3,3,1,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,0,Transient,199,0,0
Resort Hotel,69,2,3,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.5,0,1
Resort Hotel,64,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,194,0,0
Resort Hotel,116,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.4,0,1
Resort Hotel,20,2,5,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,155.77,0,0
Resort Hotel,132,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.7,1,2
Resort Hotel,33,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,174.71,0,2
Resort Hotel,62,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.65,0,0
Resort Hotel,127,2,5,2,0,1,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,206,0,4
Resort Hotel,78,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,1
Resort Hotel,29,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,201.5,0,1
Resort Hotel,78,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,134,0,1
Resort Hotel,31,4,6,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,138.79,0,0
Resort Hotel,9,4,6,1,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,122,0,2
Resort Hotel,59,4,10,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,0,Transient,113.47,0,1
Resort Hotel,40,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,99.5,0,0
Resort Hotel,0,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,153,0,0
Resort Hotel,30,1,0,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,H,0,No Deposit,0,Transient,233,1,1
Resort Hotel,0,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0,Transient,153,0,0
Resort Hotel,35,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,192,0,1
Resort Hotel,84,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,132.6,1,1
Resort Hotel,25,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,171.9,0,1
Resort Hotel,103,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,154,0,2
Resort Hotel,35,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,172,0,2
Resort Hotel,26,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,191,0,2
Resort Hotel,55,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,148.25,0,2
Resort Hotel,76,1,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,0,Transient,164,0,1
Resort Hotel,102,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,231.6,0,1
Resort Hotel,58,1,4,2,2,0,FB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,0,Transient,261.4,1,0
Resort Hotel,11,1,4,2,0,1,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,199.4,0,3
Resort Hotel,33,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,209.6,0,1
Resort Hotel,11,1,4,1,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,199.4,0,2
Resort Hotel,61,1,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,150.83,0,1
Resort Hotel,89,3,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,129.27,0,1
Resort Hotel,89,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,129.27,0,1
Resort Hotel,37,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,133.76,0,0
Resort Hotel,70,2,5,2,1,1,FB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,1,No Deposit,0,Transient,197.7,0,1
Resort Hotel,54,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,0,Transient,196,0,1
Resort Hotel,69,0,3,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,0,Transient,164,0,2
Resort Hotel,71,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154,0,0
Resort Hotel,49,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,219.33,0,2
Resort Hotel,50,0,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,200.8,0,2
Resort Hotel,74,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.2,0,0
Resort Hotel,74,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,189.67,0,0
Resort Hotel,118,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,186.13,0,0
Resort Hotel,42,2,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,158.38,0,0
Resort Hotel,77,2,7,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,166,0,0
Resort Hotel,84,2,7,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,149,0,0
Resort Hotel,43,2,8,2,2,0,BB,ROU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,206.6,0,0
Resort Hotel,73,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,1
Resort Hotel,73,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,112.5,0,1
Resort Hotel,21,0,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,0,0,0
Resort Hotel,0,0,1,2,2,0,BB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,0,Transient,193,1,0
Resort Hotel,2,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,96.3,0,1
Resort Hotel,2,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,137.7,0,0
Resort Hotel,0,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,112,0,0
